0.438301 0.000000 37188954.707689
-0.095713 0.254204 37188954.707689
0.232309 -0.344158 37188954.707689
-0.095713 -0.254204 37188954.707689
0.168334 0.000000 37188954.707689
-0.250334 -0.059579 37188954.707689
0.232309 0.344158 37188954.707689
-0.250334 0.059579 37188954.707689
0.393365 -0.000000 37188954.707689
